Pid,Title,Category,Subcategory,weekday,hour,image,label
261523,Summer 2015 Myrtle Creek,Holiday&Celebrations,Halloween,4,1,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/35679@N92/261523.jpg,5.13
193315,USO Show Troupe Independence Day Tour,Holiday&Celebrations,Thanksgiving,5,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/27794@N91/193315.jpg,4.17
434040,"Its been a wonderful year, indeed...",Holiday&Celebrations,New,2,21,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/55067@N71/434040.jpg,5.21
171423,Wilton Wake Up - Classics - May 15 184,Social&People,"Good,Morning",6,2,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25919@N33/171423.jpg,7.29
357091,"Its trite, I know | 46/366",Entertainment,Books,0,9,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/31707@N44/357091.jpg,9.93
195954,Chicago Stanley Cup Champions,Travel&Active&Sports,Hockey,3,2,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/3950@N98/195954.jpg,7.24
340238,10411988_1591088707780464_1135927586806729142_n2,Fashion,Hair,6,7,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/34081@N17/340238.jpg,9.83
304925,E & M Wedding Celebration,Social&People,Friends,4,18,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/31253@N15/304925.jpg,8.48
721988,Worcester MA City Fest,Animal,Horses,5,5,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/74130@N62/721988.jpg,3.0
237456,"LG Class formally discovered, stretcher terribly skinny Metal Body",Electronics,Electronics,0,14,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/33784@N89/237456.jpg,4.95
379265,Disneys Animal Kingdom Lodge Jambo House Main Lobby 02,Holiday&Celebrations,Christmas,0,15,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/38955@N0/379265.jpg,6.15
403167,DIW LEAP at Hells Kitchen,Travel&Active&Sports,Gymnastics,0,10,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/49272@N16/403167.jpg,5.64
325082,2015-12-19 (14 r5 Victor Carrasco on #2 Charmed Victory,Animal,Horses,5,7,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/19579@N46/325082.jpg,7.7
281827,Model Chris,Travel&Active&Sports,Bodybuilding,6,5,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/33410@N22/281827.jpg,11.12
661852,proud lioness - stolze Lwin,Animal,Horses,6,4,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/29497@N83/661852.jpg,7.06
288878,_MG_8505 a,Whether&Season,Winter,0,14,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/39093@N5/288878.jpg,10.54
187932,Out of the Closet,Fashion,Tattoos,5,10,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/13032@N9/187932.jpg,11.9
209396,Hawaii Tattoo Expo 2015,Fashion,Tattoos,6,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/28223@N92/209396.jpg,8.46
857997,Ethnic dance of cartoon indian girl,Holiday&Celebrations,Christmas,6,14,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/91724@N77/857997.jpg,6.13
392047,little rundle street art party - 2122087,Urban,StreetArt,4,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/16309@N3/392047.jpg,7.68
400585,Sait,Travel&Active&Sports,"Health,Fitness",4,9,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/47850@N13/400585.jpg,9.48
183516,Waning Crescent Moon 10th June 2015,Whether&Season,Sunny,2,1,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/23152@N72/183516.jpg,10.18
757102,Nose,Family,Babies,6,1,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/86878@N14/757102.jpg,5.36
222742,"September 10, 2015 Flash Flooding at Kansas City, MO",Whether&Season,Raining,3,13,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/31945@N90/222742.jpg,8.54
194771,Phucket - Betta (Siamese Fighting Fish,Animal,Fish,6,4,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/24523@N8/194771.jpg,8.21
227433,"Reto Retrato Diferente. \""Mi pap y yo\""",Entertainment,Books,5,6,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/32507@N39/227433.jpg,10.69
508709,newborn boy,Family,Babies,6,5,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/53142@N45/508709.jpg,6.81
404227,"URSPB - diamonds and pearls dubai AFTERMATH 2016, Dubai, UAE",Urban,StreetArt,3,7,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/46359@N7/404227.jpg,8.74
427487,DSC01085,Travel&Active&Sports,Bodybuilding,3,5,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30951@N19/427487.jpg,11.12
199630,Two Dudes Paintin Beers - Billboard AD 8484,Food,Drinks,1,1,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/29233@N18/199630.jpg,6.7
636701,Weddings,Holiday&Celebrations,Wedding,5,4,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/59991@N22/636701.jpg,4.46
330807,Christmas decorations,Holiday&Celebrations,Christmas,3,16,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/43928@N90/330807.jpg,4.0
437077,Nature One 2015,Social&People,Good,5,7,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/55405@N4/437077.jpg,4.17
986666,Bats and Halloween,Holiday&Celebrations,Halloween,0,8,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/95161@N79/986666.jpg,2.81
265312,Karas Cupcakes Sweet Vanilla Cupcake ID photo 1,Holiday&Celebrations,Halloween,0,3,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/36731@N71/265312.jpg,3.7
368961,Scorpion vs. Sub-Zero,Travel&Active&Sports,Cheerleading,1,17,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/40039@N84/368961.jpg,7.58
201881,20150717-DSC_1689,Travel&Active&Sports,Football,4,10,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/28318@N8/201881.jpg,7.33
899118,Living in the Box,Electronics,Electronics,5,3,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/75029@N50/899118.jpg,3.7
180388,Marine Fish,Animal,Fish,6,3,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/27062@N77/180388.jpg,7.31
219122,2015-04-26 17.12.08,Social&People,Friends,6,9,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/30146@N46/219122.jpg,3.32
311940,Football NFL Minnesota vs Seattle 1-10-16_03238__,Travel&Active&Sports,Seattle,6,15,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/41737@N2/311940.jpg,7.5
389097,Grey to Yellow,Fashion,Hair,5,6,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/3911@N31/389097.jpg,11.71
177536,Womens Nike Shox Turbo,Fashion,Sneakers,5,16,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/24855@N27/177536.jpg,9.94
625592,"????,????,??????,????,??????",Holiday&Celebrations,Wedding,6,3,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/77495@N69/625592.jpg,2.81
183926,Trends : Nike Shox : Womens Style,Fashion,Sneakers,1,14,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/24855@N27/183926.jpg,10.8
378788,"\""Gather ye rosebuds while ye may\""",Whether&Season,Raining,5,8,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/39493@N24/378788.jpg,9.96
401620,Wedding of Mr & Mrs Moon,Holiday&Celebrations,Wedding,0,5,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/47734@N37/401620.jpg,6.64
328129,IMG_8704,Holiday&Celebrations,Christmas,5,1,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/40052@N74/328129.jpg,10.06
1039583,Billabong 8333x8818px,Urban,StreetArt,5,14,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/29173@N87/1039583.jpg,5.64
393978,DSC09619,Travel&Active&Sports,Denver,6,9,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/46531@N7/393978.jpg,8.11
973932,Straight for hangover,Travel&Active&Sports,Travel,5,4,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/7314@N15/973932.jpg,3.81
391876,reach to the clouds,Urban,Architecture,6,5,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/40909@N90/391876.jpg,9.61
196530,street flooding,Whether&Season,Raining,5,10,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/2976@N34/196530.jpg,6.43
782531,,Urban,Architecture,2,15,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/22406@N33/782531.jpg,7.45
836120,Long slow run. 18 miles for...,Travel&Active&Sports,Running,6,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/80194@N99/836120.jpg,2.32
743880, CyberFactory - Mayday I-Motion @ Westfalenhallen Dortmund Germany - 166,Holiday&Celebrations,Party,3,15,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/23965@N3/743880.jpg,4.86
367788,72,Travel&Active&Sports,Bodybuilding,1,7,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/47925@N95/367788.jpg,4.86
392887,two paths,Travel&Active&Sports,Gymnastics,5,6,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/42279@N55/392887.jpg,4.39
331142,wed15192-053024001889-2.jpg,Social&People,"Good,Morning",5,6,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/40115@N49/331142.jpg,4.09
326336,Sequoia National Park in California celebrated its 124th birthday by US Interiors,Fashion,Nails,1,3,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/40303@N25/326336.jpg,2.81
266576,Glenbard West Freshman Football Bombers - 2015 Team,Travel&Active&Sports,Football,5,13,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/14704@N34/266576.jpg,7.11
289288,Alena-4W,Animal,Cats,2,2,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/21319@N76/289288.jpg,6.98
259880,DSCN6357,Holiday&Celebrations,Halloween,1,1,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/34771@N4/259880.jpg,1.58
510536,The arm,Holiday&Celebrations,Halloween,5,7,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/38700@N98/510536.jpg,5.29
359103,Orange Lentils Necklace,Fashion,Jewelry,3,7,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/42222@N82/359103.jpg,6.17
297063,Tidings & Joy,Holiday&Celebrations,Christmas,3,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/37936@N48/297063.jpg,6.41
261561,Frip en pleine forme  23h...,Animal,Cats,1,14,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/35663@N92/261561.jpg,3.7
295369,Violeta Nails Nagelstudio Mnchen,Fashion,Makeup,0,1,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/28905@N62/295369.jpg,6.32
301518,Another new arrival! This hooded top is so comfy and perfect for lounging around or running errands! |My Sunday Afternoon Shirt: $30| #RaeLynns #RaeLynnsBTQ #fashionfortrendsetters #indyboutiques #shoplocal #newarrivals http://ift.tt/1RvUQIo,Fashion,OOTD,5,2,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/39157@N89/301518.jpg,4.52
446346,The night of the Kuopio Harbour 26,Holiday&Celebrations,Thanksgiving,5,13,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/47851@N27/446346.jpg,4.81
975194,85 Miln Largo Isarco 2 Via Orobia Fondazione Prada Rem Koolhaas OMA 2008-15 Podium y Ala Nord 151115. 1274,Holiday&Celebrations,Halloween,6,6,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/65226@N53/975194.jpg,5.25
322585,Cadiou Family Session,Social&People,Love,5,18,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/31253@N15/322585.jpg,6.81
382478,Sky Lantern Launch,Holiday&Celebrations,New,3,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/47265@N16/382478.jpg,4.0
1019214,DSC_3561,Social&People,Love,4,15,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/61859@N26/1019214.jpg,3.81
742502,Peugeot 203,Holiday&Celebrations,Birthday,6,4,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/51480@N96/742502.jpg,6.21
656818,Vampire Room,Holiday&Celebrations,Halloween,3,3,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/61569@N13/656818.jpg,4.39
331823,Water cooled shoot #shoot #modeling #model #photography #photos #nikon #evo,Fashion,"Guys,Fashion",6,6,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/41807@N83/331823.jpg,7.64
401018,Good Morning 36,Fashion,Nails,5,1,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/35556@N45/401018.jpg,10.33
200796,pdPHOTOGRAPH_0133,Travel&Active&Sports,Football,0,10,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/27589@N44/200796.jpg,4.81
342995,,Fashion,Hair,1,8,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/32024@N27/342995.jpg,4.81
176715,Black Audi Avant,Fashion,Piercings,1,6,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25783@N41/176715.jpg,8.46
364171,Russia at night,Holiday&Celebrations,Party,1,14,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/47562@N16/364171.jpg,8.25
340075,London Tattoo Convention 2015,Fashion,Tattoos,3,18,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/42671@N22/340075.jpg,7.58
627527,Winter in Meien,Whether&Season,Winter,5,5,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/39929@N61/627527.jpg,8.99
161149,Tattoo by Enoki Soju,Fashion,Tattoos,1,7,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/13159@N37/161149.jpg,7.19
337369,?? Congratulations Mr. And Mrs. Souto ..thanks for an amazing night we love u @nanitoledo @angelsouto #soutoledo ??,Holiday&Celebrations,Thanksgiving,6,7,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/15610@N3/337369.jpg,5.88
382092,1G8A0379,Holiday&Celebrations,New,5,9,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/45937@N96/382092.jpg,4.0
436648,When the daylight starts.  #travel #travelgram #travelindia #greatcity,Travel&Active&Sports,Travel,5,4,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/43619@N16/436648.jpg,6.49
167775,plush,Animal,Cats,4,18,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25473@N55/167775.jpg,11.02
301866,Bryant Park Ice Rink,Travel&Active&Sports,Hockey,4,15,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/36031@N38/301866.jpg,7.56
308853,Melody Nurramdhani Laksani,Entertainment,Music,3,14,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/39476@N25/308853.jpg,10.42
406428,Imagine Express 2016,Entertainment,Books,0,1,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/47723@N93/406428.jpg,5.67
280037,DSCN5323 (1024x768,Travel&Active&Sports,Football,3,23,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/32431@N46/280037.jpg,8.14
217943,[FIU] Summer 2015 Chapman Graduation Celebration,Holiday&Celebrations,Wedding,0,18,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/27567@N19/217943.jpg,6.88
422803,DSC_0014,Holiday&Celebrations,Christmas,6,10,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/49124@N41/422803.jpg,5.81
305816,?Christmas Carols?,Holiday&Celebrations,Christmas,2,6,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/34177@N92/305816.jpg,9.22
73755,Walk of Shame,Fashion,"Guys,Fashion",6,16,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/12053@N15/73755.jpg,10.6
230820,Bs crooked miramira,Travel&Active&Sports,Skateboarding,5,5,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/22710@N31/230820.jpg,7.8
249269,3_4_RUNCIMAN,Fashion,Nails,5,13,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/35129@N28/249269.jpg,6.49
911278,bigcitylife.,Whether&Season,Cloudy,6,1,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/63902@N3/911278.jpg,9.83
336912,TransWorlds Halloween and Attractions Show 2015 - Trade Show Floor and Exhibitors 211,Holiday&Celebrations,Halloween,4,1,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/42248@N78/336912.jpg,8.25
887195,IMG_2555,Urban,Architecture,6,2,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/60519@N0/887195.jpg,1.0
277548,Grilled Tuna,Food,Dessert,1,11,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/12932@N68/277548.jpg,6.07
301098,RunnermarxBday-6666,Food,Drinks,5,12,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/1516@N45/301098.jpg,6.83
320169,Boosted kickflip from Gilbert Crockett,Travel&Active&Sports,Skateboarding,4,13,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/26382@N85/320169.jpg,4.25
887849,,Travel&Active&Sports,Hockey,5,4,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/77943@N19/887849.jpg,5.52
174866,RITS Day Ride out 2015,Travel&Active&Sports,Motorcycles,6,1,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/25913@N12/174866.jpg,6.67
492899,IMG_2129,Entertainment,Books,5,3,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/60519@N0/492899.jpg,5.09
729870, CyberFactory - Mayday I-Motion @ Westfalenhallen Dortmund Germany - 140,Holiday&Celebrations,Party,3,18,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/23965@N3/729870.jpg,6.58
375967,Body Art - MAS,Fashion,Tattoos,1,1,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/47012@N45/375967.jpg,7.16
299748,Gymea Baptist Church Carols by Candlelight 2015,Holiday&Celebrations,Christmas,6,9,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/38945@N98/299748.jpg,6.07
190642,IMG_5827,Travel&Active&Sports,San,6,6,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/27294@N77/190642.jpg,3.0
205702,water tank,Animal,Fish,4,13,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/29802@N18/205702.jpg,5.55
1115777,Fish Watch - Bal?k Nbeti,Holiday&Celebrations,Thanksgiving,4,23,C:\Users\user\Desktop\碩一下\資料探勘\HW\113-2-data-mining-homework-2\train/108298@N52/1115777.jpg,2.0
